Rank,Extension_ID,Total_Risk_Score,Risk_Level,Permission_Risk,Host_Risk,User_Factor,Rating_Factor,User_Count,Rating,Review_Count,Host_Permissions_Count,Risky_Permissions_Count,Additional_Flags
8693,ggjbbajgldeibbpgechdcdpndbiiogag,43.0,Critical,18,24,0.0,1.0,26,5.0,0,3,3,Content Scripts; Web Accessible Resources
8694,iohnoglghkgopipioeofognlahbknjhp,43.0,Critical,22,20,0.0,1.0,6,5.0,0,2,6,Content Scripts; Web Accessible Resources
8695,dpaphncmnicljlnlohmebcedbfiodhck,43.0,Critical,22,20,0.0,1.0,189,4.857142857142857,7,2,6,
8696,mjgmkbakhobhonhobakinhnickpojfll,43.0,Critical,32,10,0.0,1.0,25,5.0,0,1,6,Content Scripts
8697,obaejcgfgkgfjeghnnhcchokpokanlak,43.0,Critical,10,32,0.0,1.0,2,5.0,2,4,2,
8698,jfgdgmjlakndggcpknmanlpgjgjbcbli,43.0,Critical,10,32,0.0,1.0,135,5.0,0,4,2,
8699,cmehejndjobjogbmncfcchedokimijfl,43.0,Critical,10,32,0.0,1.0,2,5.0,0,6,2,Content Scripts; Web Accessible Resources
8700,lpdefeilkogkoieaghnfoajbknfpccjd,43.0,Critical,10,32,0.0,1.0,15,5.0,0,5,3,Content Scripts; Web Accessible Resources
8701,gbpagpcbgfklfijkcifcckmkmknhdkij,43.0,Critical,26,16,0.0,1.0,0,5.0,0,4,5,Content Scripts
8702,ogllaknhpenpihmbmhpgclmbdcplhboh,43.0,Critical,26,16,0.0,1.0,2,5.0,0,2,4,Content Scripts; Web Accessible Resources
8703,dbgkddmniehogfdodkjakibnejobdgge,43.0,Critical,10,32,0.0,1.0,16,5.0,0,6,2,Content Scripts; Web Accessible Resources
8704,dioobkjdnepaibmmhlniiolocpmdbblh,43.0,Critical,22,20,0.0,1.0,94,5.0,0,2,4,Content Scripts; Web Accessible Resources
8705,acchfkpbljkelbdfloikbimkfjoknaan,43.0,Critical,22,20,0.0,1.0,58,5.0,1,2,4,Content Scripts
8706,odgodmleeenojpjigkkbicijhpplolmm,43.0,Critical,22,20,0.0,1.0,25,5.0,0,2,3,Content Scripts
8707,kojnddpihdfgebnbpanjhnhpjaiiekkf,43.0,Critical,2,40,0.0,1.0,860,5.0,1,5,1,Content Scripts; Web Accessible Resources
8708,gkgbehapdhakjlbnnpnkmedmhlajcidd,43.0,Critical,14,28,0.0,1.0,504,5.0,4,6,3,Content Scripts; Web Accessible Resources
8709,cnahcinenbahinmnkhflafbnnolnahlg,43.0,Critical,22,20,0.0,1.0,63,5.0,2,2,4,
8710,cmcaaccnlpjfpnieloablbkjeblnjagh,43.0,Critical,22,20,0.0,1.0,3,5.0,0,2,4,Content Scripts
8711,nfjepklpiblbbcggheiamcicbfndbalb,43.0,Critical,42,0,0.0,1.0,41,5.0,0,0,7,
8712,oimgnjgghjjhcfdaekhckfnnicblpjae,43.0,Critical,20,22,0.0,1.0,538,5.0,0,4,5,Web Accessible Resources
8713,emfbcbibjobmkmciokklgbojkbbbnalk,43.0,Critical,18,24,0.0,1.0,89,5.0,9,3,3,Externally Connectable
8714,jffjglclhogdgliiibiciikihejddgeb,43.0,Critical,22,20,0.0,1.0,460,5.0,1,2,4,Content Scripts
8715,ffelghdomoehpceihalcnbmnodohkibj,43.0,Critical,22,20,1.0,0.0,10000,3.888888888888889,18,2,3,
8716,effgadpnajejiggfiimjjnkhaggcgdfb,43.0,Critical,18,24,0.0,1.0,209,2.75,4,3,3,Content Scripts; Web Accessible Resources
8717,dfaljahcfajelfbceconifhngmophfok,43.0,Critical,22,20,0.0,1.0,37,5.0,0,2,4,Content Scripts
8718,ofbljhldkdabfnaicpfeehiclkigmkdc,43.0,Critical,26,16,0.0,1.0,39,5.0,0,3,6,Content Scripts
8719,gmhlinddiaknkbjeoobdndpplaiilagi,43.0,Critical,26,16,0.0,1.0,9,5.0,2,2,4,Content Scripts
8720,dbhhoddpcmjohmmfjdiaingjfgmpieog,43.0,Critical,16,26,0.0,1.0,118,5.0,1,6,3,Content Scripts; Web Accessible Resources
8721,ilkdmnjldeampflgoncgjofaiijmebpp,43.0,Critical,10,32,0.0,1.0,28,5.0,3,4,2,Content Scripts
8722,djinnjdnedmcilpnboifdhfgbbhgieee,43.0,Critical,32,10,1.5,-0.5,100000,3.52212389380531,113,1,6,Content Scripts; Web Accessible Resources
8723,ncjkmjcfchkkfngkekelecbcojdmjpac,43.0,Critical,22,20,0.0,1.0,100,5.0,0,2,4,Content Scripts
8724,blcckdeodojeihpjahngbabalhiiofjk,43.0,Critical,10,32,0.0,1.0,11,5.0,1,6,2,Content Scripts; Web Accessible Resources
8725,edgiaaakbcjloebnmehbnfiajbhcpbcf,43.0,Critical,22,20,0.0,1.0,15,5.0,0,2,3,
8726,mkojofmopfifcnldjdngoogjkcdgjffe,43.0,Critical,10,32,0.0,1.0,0,5.0,0,6,2,Content Scripts; Web Accessible Resources
8727,kobcfbfnbpcgehkcofjnjkflpcbgkani,43.0,Critical,22,20,0.0,1.0,195,5.0,4,3,4,Content Scripts; Web Accessible Resources
8728,djcdidimigniagceadjimkgpkbmiojmi,43.0,Critical,14,28,0.0,1.0,663,5.0,2,4,3,
8729,kmfpmoldkeacbmhdpkiolaapbkgjiafl,43.0,Critical,22,20,0.0,1.0,34,5.0,2,2,4,Content Scripts
8730,inblhlmdngjhhfkakphnephlibabnchf,43.0,Critical,22,20,0.0,1.0,100,5.0,0,2,4,
8731,ipldncgiiglfcmcookhlkeicoinpkdni,43.0,Critical,22,20,0.0,1.0,453,5.0,4,2,6,Externally Connectable; Content Scripts; Web Accessible Resources
8732,fmknmegefdocamdggpdlcnippgjfelmn,43.0,Critical,10,32,0.0,1.0,286,5.0,0,4,2,Content Scripts; Web Accessible Resources
8733,cmdlhjmdbnkfjepmmmcbapmgmpckdnkm,43.0,Critical,10,32,0.0,1.0,6,5.0,1,6,2,Content Scripts; Web Accessible Resources
8734,hlhclohncbmdmokhljjoenbgoplbdgpb,43.0,Critical,32,10,0.0,1.0,9,5.0,0,1,6,Content Scripts
8735,gibpeabimhknhcpaidcpkpmdikoklnmn,43.0,Critical,32,10,0.0,1.0,3,5.0,0,1,5,Content Scripts; Web Accessible Resources
8736,dgggehcpfikelknjdelgapnfhehckomf,43.0,Critical,32,10,0.0,1.0,235,5.0,4,1,6,Content Scripts; Web Accessible Resources
8737,pdliaogehgdbhbnmkklieghmmjkpigpa,43.0,Critical,32,10,1.5,-0.5,300000,3.7724425887265136,479,1,7,Content Scripts; Web Accessible Resources
8738,papmblepfaaabioeafihhhmimhcdlgbk,43.0,Critical,18,24,0.0,1.0,28,5.0,4,6,4,Content Scripts; Web Accessible Resources
8739,ojipogaombdlkkhgpebbfbaafmndfoco,43.0,Critical,38,4,0.0,1.0,10,5.0,1,1,6,Content Scripts; Web Accessible Resources
8740,ibgdanpaoapljanhifdofglnibahljbe,43.0,Critical,10,32,0.0,1.0,4,5.0,0,5,2,Content Scripts
8741,bebclaidapblmnfcihbkkkcohjjeffbo,43.0,Critical,2,40,0.0,1.0,5,5.0,0,5,1,Content Scripts
8742,cdiekcnjkcmimofbeeomcimmbkipklof,43.0,Critical,16,26,0.0,1.0,30,5.0,0,13,3,Content Scripts
8743,cdopdmmkjbdmffleiaajlplpgfbikekc,43.0,Critical,18,24,0.0,1.0,358,5.0,6,3,3,Externally Connectable; Content Scripts; Web Accessible Resources
8744,njhlggpjgbfnegdookeckongjjnklife,43.0,Critical,23,20,0.0,0.0,960,4.2,10,3,4,Externally Connectable; Content Scripts
8745,dnnlfjflaoafiihoelaoliebgleoacko,43.0,Critical,22,20,0.0,1.0,248,1.0,4,2,4,
8746,kdclfiinjcibdejiaolecjacbaefgjjp,43.0,Critical,22,20,0.0,1.0,31,5.0,3,2,4,
8747,gdpddkimdepbogccllglgafjmbdmflak,43.0,Critical,32,10,0.0,1.0,40,5.0,0,1,6,
8748,nbmanellifpebiiimmpgnbobgmjmmjkm,43.0,Critical,32,10,0.0,1.0,104,5.0,0,1,6,Content Scripts
8749,lhofbaiidfpahboocjhklfioepfgecgd,43.0,Critical,22,20,0.0,1.0,4,5.0,2,3,3,Content Scripts; Web Accessible Resources
8750,cofjnpfodkjidfbnadfamlmgihfhdnhd,43.0,Critical,34,8,0.0,1.0,2,5.0,0,2,6,Content Scripts; Web Accessible Resources
8751,ipneaacohcghopimifbaihogkjbijalk,43.0,Critical,10,32,0.0,1.0,37,5.0,0,6,2,Content Scripts; Web Accessible Resources
8752,gokbcecbidnehnfameegimjmbdndhfoh,43.0,Critical,22,20,0.0,1.0,5,1.0,1,5,5,Content Scripts
8753,femeaeoieikbjdigindknmdgbomjhjop,43.0,Critical,14,28,0.0,1.0,216,5.0,6,3,3,
8754,encgjjikdbgdllbgoedpepbpflldgjin,43.0,Critical,2,40,0.0,1.0,2,5.0,0,5,1,Content Scripts
8755,ijgkcmoimjolkemifligpebpikbempbe,43.0,Critical,9,32,1.0,1.0,20000,1.7333333333333334,15,4,1,Externally Connectable
8756,omhpddekmhnkmpbjogkfeihglpjdndhf,43.0,Critical,22,20,0.0,1.0,77,5.0,0,2,4,
8757,gkmkibihhikknnimgnpenggkkomljpid,43.0,Critical,22,20,0.0,1.0,14,5.0,0,2,4,Web Accessible Resources
8758,lneinoimkhghihjemhlkelnbnbjjikle,43.0,Critical,2,40,0.0,1.0,146,5.0,1,5,1,Content Scripts
8759,cdblaggcibgbankgilackljdpdhhcine,43.0,Critical,32,10,1.0,0.0,10000,4.9,20,1,8,Content Scripts; Web Accessible Resources
8760,giacihhbobcoanjlfnpnbjcddaoijlmo,43.0,Critical,22,20,0.0,1.0,0,5.0,0,2,4,Content Scripts
8761,jehooibbhiefhohnpckicmfdeekelfke,43.0,Critical,26,16,0.0,1.0,526,5.0,0,4,6,Content Scripts; Web Accessible Resources
8762,faljbhihhbjbdiaekdmmnkbfodnkknpg,43.0,Critical,22,20,0.0,1.0,169,3.0,2,2,4,Content Scripts; Web Accessible Resources
8763,oflokebamamodefnbnaaemefecjhekcg,42.5,Critical,14,28,0.5,0.0,1000,3.727272727272727,22,3,3,Content Scripts
8764,apkbhelmjopppdciodiacpabiklegojp,42.5,Critical,33,8,0.5,1.0,1000,5.0,7,2,6,Content Scripts; Web Accessible Resources
8765,okcoadphmbonomafodjgagkkgkkjehnj,42.5,Critical,31,10,1.5,0.0,100000,3.6666666666666665,15,1,6,
8766,chmicphoaiifenjibjabgnhpilccfilo,42.5,Critical,33,8,0.5,1.0,7000,1.5,2,1,7,Web Accessible Resources
8767,ocpnplcljpgmejnfoadocihndccomoap,42.5,Critical,32,10,0.5,0.0,3000,4.037037037037037,27,1,5,
8768,jadkpbgjjkffbpijalbeoaacjppljnld,42.5,Critical,0,42,0.5,0.0,3000,4.9,10,11,0,Content Scripts; Web Accessible Resources
8769,cbnepobjhiakaeolafffknhlmmbhigbk,42.5,Critical,31,10,0.5,1.0,1000,5.0,1,1,5,
8770,jompclhalmbigbmjogfnfjkomponodhk,42.5,Critical,32,10,0.5,0.0,8000,4.76,25,1,6,Externally Connectable; Content Scripts
8771,lgdgnbneilgfnleamjohjimadmjgjfdg,42.5,Critical,11,30,0.5,1.0,1000,4.5,8,12,3,Content Scripts; Web Accessible Resources
8772,enpnfinfcofolfaknijihcopponbmnak,42.5,Critical,26,16,0.5,0.0,3000,4.46875,32,2,4,Content Scripts; Web Accessible Resources
8773,fdnnmbmkgfdjclkgimonnimokhnndalk,42.5,Critical,18,24,0.5,0.0,2000,3.25,12,3,4,Content Scripts; Web Accessible Resources
8774,opdoghpdlmeghifopkcedmlpnkampeac,42.5,Critical,31,10,0.5,1.0,2000,5.0,0,1,7,Web Accessible Resources
8775,magknjdfniglanojbpadmpjlglepnlko,42.5,Critical,9,32,1.5,0.0,100000,4.08955223880597,67,6,2,Externally Connectable
8776,pfnbphkjiefendhkdadcnblkeooimida,42.5,Critical,23,18,0.5,1.0,2000,4.142857142857143,7,4,6,Content Scripts; Web Accessible Resources
8777,ifabcmgidbefjaahoobpomamcohgpeem,42.5,Critical,15,26,0.5,1.0,1000,5.0,1,4,3,Content Scripts; Web Accessible Resources
8778,hmeobnfnfcmdkdcmlblgagmfpfboieaf,42.5,Critical,22,20,1.5,-1.0,600000,4.729411764705882,680,2,4,Content Scripts; Web Accessible Resources
8779,cfpdompphcacgpjfbonkdokgjhgabpij,42.5,Critical,41,0,1.5,0.0,200000,4.589743589743589,39,0,8,Externally Connectable; Content Scripts
8780,facoldpeadablbngjnohbmgaehknhcaj,42.5,Critical,22,20,1.0,-0.5,60000,3.520361990950226,442,2,4,Web Accessible Resources
8781,peeecebkcdlibcfllbpmmkhggflcppem,42.5,Critical,22,20,0.5,0.0,1000,4.3,10,2,3,Content Scripts; Web Accessible Resources
8782,hmpfdofadldbdljibacoicljekdmbpog,42.5,Critical,24,18,0.5,0.0,3000,5.0,70,2,5,Externally Connectable; Content Scripts; Web Accessible Resources
8783,jaoafpkngncfpfggjefnekilbkcpjdgp,42.5,Critical,32,10,2.0,-1.5,1000000,4.5871869232797255,18965,1,6,Content Scripts
8784,fbfldogmkadejddihifklefknmikncaj,42.5,Critical,32,10,0.5,0.0,2000,3.8461538461538463,13,1,6,Content Scripts; Web Accessible Resources
8785,kefncalcphllnknagnlnfcndlehpkpck,42.5,Critical,41,0,0.5,1.0,1000,5.0,0,0,7,Content Scripts; Web Accessible Resources
8786,hkoggakcdopbgnaeeidcmopfekipkleg,42.5,Critical,14,28,0.5,0.0,3000,4.5,38,3,3,
8787,kbfceooaaajnllddlnimiddlfdhieldp,42.5,Critical,17,24,0.5,1.0,1000,4.0,2,3,3,Content Scripts; Web Accessible Resources
8788,kbcihijgjmhgaplmaeleneilpbkidoep,42.5,Critical,9,32,0.5,1.0,3000,5.0,0,4,1,Content Scripts
8789,lnfeimcodfbhcnbllmeemfadfnmeacac,42.5,Critical,32,10,1.0,-0.5,30000,4.566666666666666,150,1,5,Content Scripts; Web Accessible Resources
8790,ipiaakkjmfhgnnaniblibfjhlojjjgdf,42.5,Critical,23,18,0.5,1.0,1000,5.0,3,2,5,Externally Connectable; Web Accessible Resources
8791,chfkknfpldjfihpgbhejikpfdjebfebe,42.5,Critical,12,30,0.0,0.5,325,2.7857142857142856,14,5,3,Content Scripts; Web Accessible Resources
8792,kbokjnkppakcahnnjaehnegicjelafhd,42.5,Critical,32,10,0.5,0.0,5000,4.5,10,1,7,Externally Connectable; Content Scripts; Web Accessible Resources
8793,eiaekkbkomopkiidlmeabjpjldhbikfc,42.5,Critical,28,14,0.5,0.0,5000,3.4814814814814814,27,2,9,Content Scripts
8794,kkhgjhpfdimbhanhehedeidfjgeoknhg,42.5,Critical,26,16,0.5,0.0,1000,4.7368421052631575,19,2,5,Content Scripts; Web Accessible Resources
8795,bdnlfnchnkjeempadnmcgbbkbacffobl,42.5,Critical,31,10,0.5,1.0,1000,5.0,3,1,4,Content Scripts
8796,hikdaibcmjjchlpicncdflhglhokiipi,42.5,Critical,9,32,0.5,1.0,2000,5.0,0,4,1,Externally Connectable
8797,cgmllohkcppmnkfpijpngkplpdbikhlf,42.5,Critical,33,8,0.5,1.0,4000,4.666666666666667,3,2,5,Content Scripts; Web Accessible Resources
8798,adlgbomailbjbfdeicibbjokbnackdim,42.5,Critical,18,24,0.5,0.0,2000,4.1,10,3,3,
8799,eeldlbdmidapagmcffiobdlhcmgpkgcc,42.5,Critical,22,20,0.5,0.0,6000,4.294117647058823,17,2,4,
8800,jlckmaonnkacoebmnlehgkpjgomfileb,42.5,Critical,31,10,0.5,1.0,2000,5.0,1,1,6,
8801,klapkopkbgmggklgaeimeijoegmkegmf,42.5,Critical,31,10,0.5,1.0,1000,5.0,7,1,5,
8802,dboboillnhldihjigadainihehfoackd,42.5,Critical,18,24,0.5,0.0,6000,4.565789473684211,76,3,4,Content Scripts; Web Accessible Resources
8803,lbingdmjpoccbodchoacgncgbjmkhfci,42.5,Critical,21,20,0.5,1.0,2000,5.0,2,2,4,
8804,dgdbnfkjgaelelgdkfoiiinbengnking,42.5,Critical,33,8,0.5,1.0,2000,1.0,1,1,7,Web Accessible Resources
8805,jghlbgpehejkbenneehiialadabidfpb,42.5,Critical,17,24,0.5,1.0,1000,3.6666666666666665,3,3,2,Content Scripts
8806,aimiinbnnkboelefkjlenlgimcabobli,42.5,Critical,22,20,1.0,-0.5,60000,4.222929936305732,157,2,5,Content Scripts; Web Accessible Resources
8807,igddcfndiapddcmgkkkjaalanbclolni,42.5,Critical,17,24,0.5,1.0,2000,5.0,3,3,3,Externally Connectable
8808,hfidpogkjokegdmjjjdjeebkhpebocgj,42.5,Critical,22,20,0.5,0.0,1000,4.4,10,2,4,Content Scripts; Web Accessible Resources
8809,faplbcmllchlmpnmdgdcbjhbgoohgidb,42.5,Critical,25,16,0.5,1.0,1000,5.0,5,2,6,
8810,infdegpbaoaebllngceboapplllecfpc,42.5,Critical,22,20,0.5,0.0,8000,3.7037037037037037,54,2,4,Content Scripts; Web Accessible Resources
8811,gjogacgmdajpnhnilhpidkjdehnhcdpp,42.5,Critical,21,20,0.5,1.0,5000,3.0,4,2,4,Content Scripts
8812,obbbkmiljligknepdoianolkmkbcnkdd,42.5,Critical,29,12,0.5,1.0,3000,2.3,10,2,4,Externally Connectable; Content Scripts; Web Accessible Resources
8813,ccfggkjabjahcjoljmgmklhpaccedipo,42.5,Critical,24,18,0.5,0.0,9000,4.785714285714286,14,3,5,Externally Connectable; Web Accessible Resources
8814,gbmdmipapolaohpinhblmcnpmmlgfgje,42.5,Critical,32,10,0.5,0.0,4000,3.44,25,1,6,
8815,kjfjdocojijlledbaanbhpcnkoimghal,42.5,Critical,22,20,0.5,0.0,1000,3.9263157894736844,95,2,4,Content Scripts; Web Accessible Resources
8816,gplfbclbkplhmjblennehlnjfnngncgc,42.5,Critical,19,22,0.5,1.0,1000,2.857142857142857,7,3,4,Content Scripts; Web Accessible Resources
8817,ohnegglbceldemfpmmdfjmpmdgcgeffc,42.5,Critical,29,12,0.5,1.0,8000,5.0,6,4,6,
8818,jjplaeklnlddpkbbdbnogmppffokemej,42.5,Critical,32,10,0.5,0.0,4000,5.0,10,1,6,Content Scripts; Web Accessible Resources
8819,ecnphlgnajanjnkcmbpancdjoidceilk,42.5,Critical,32,10,2.0,-1.5,17000000,4.568208778173191,8430,1,6,Externally Connectable; Content Scripts; Web Accessible Resources
8820,ekjogkoigkhbgdgpolejnjfmhdcgaoof,42.5,Critical,31,10,1.5,0.0,200000,4.434782608695652,92,1,6,Content Scripts
8821,gojlijimdlgjlliggedhakpefimkedmb,42.5,Critical,31,10,0.5,1.0,8000,4.0,9,1,7,
8822,ehaaocefdhppmemaaeedemaokjooldgm,42.5,Critical,33,8,0.5,1.0,5000,2.0,8,1,7,Web Accessible Resources
8823,mklfhpmcnamcncipgjdildbffdjdfdol,42.5,Critical,43,0,0.5,-1.0,4000,4.486342042755345,1684,0,8,
8824,mmamcliopoldnjhobmflbocmblapjhhn,42.5,Critical,18,24,0.5,0.0,2000,4.357142857142857,42,3,3,Web Accessible Resources
8825,nnpklgjfbellkfnifhocppdelmjjjipg,42.5,Critical,21,20,0.5,1.0,2000,3.0,1,2,4,
8826,oligonmocnihangdjlloenpndnniikol,42.5,Critical,31,10,1.5,0.0,500000,4.25,52,1,5,Externally Connectable; Content Scripts; Web Accessible Resources
8827,jdfkagmmfcpkkapheeidelffnligiekb,42.5,Critical,27,14,0.5,1.0,1000,2.3333333333333335,3,2,6,Content Scripts; Web Accessible Resources
8828,hopcbmeplpekjenhhkiceeeaeoeoaona,42.5,Critical,16,26,0.5,0.0,1000,3.1176470588235294,17,5,4,Content Scripts; Web Accessible Resources
8829,nfmmmhanepmpifddlkkmihkalkoekpfd,42.5,Critical,22,20,1.5,-1.0,100000,4.829099307159353,866,2,4,Content Scripts; Web Accessible Resources
8830,giljefjcheohhamkjphiebfjnlphnokk,42.5,Critical,18,24,0.5,0.0,9000,4.923076923076923,78,3,4,Content Scripts; Web Accessible Resources
8831,pbajmkgfblpcnmbceefnjbhbhkflameh,42.5,Critical,26,16,0.5,0.0,2000,3.1818181818181817,11,2,5,Content Scripts; Web Accessible Resources
8832,eekjlaadjflehfpomihbkhldphpnkbag,42.5,Critical,23,18,0.5,1.0,8000,4.5,6,5,4,Externally Connectable; Web Accessible Resources
8833,nofglcjcdjbndpbofoplngfchpjeneii,42.5,Critical,31,10,0.5,1.0,1000,5.0,1,1,5,Externally Connectable; Content Scripts; Web Accessible Resources
8834,nfimgoaflmkihgkfoplaekifpeicacdn,42.5,Critical,34,8,0.5,0.0,3000,3.5,30,1,5,Content Scripts; Web Accessible Resources
8835,clbmpindgjghmmjnimonbacdodbdnnkj,42.5,Critical,34,8,0.5,0.0,3000,4.75,44,1,5,Content Scripts; Web Accessible Resources
8836,efbombjppellgioieookoaemjjmeaije,42.5,Critical,33,8,0.5,1.0,1000,5.0,8,2,7,
8837,baacpbikplogpeecclpnajnlghmcldkb,42.5,Critical,42,0,0.5,0.0,1000,4.894736842105263,19,0,7,Content Scripts
8838,chhjopjdbnjjofggpippedakmgclpfad,42.5,Critical,16,26,0.5,0.0,1000,3.1,10,4,3,Content Scripts; Web Accessible Resources
8839,anlpocdpfdpcldkfchppmahpgpjaffan,42.5,Critical,34,8,0.5,0.0,2000,4.666666666666667,24,1,7,Content Scripts
8840,nbdhibgjnjpnkajaghbffjbkcgljfgdi,42.5,Critical,34,8,0.5,0.0,1000,5.0,15,1,7,Content Scripts; Web Accessible Resources
8841,ijpjifeopinhiiofbbblkfgcdcfcmncd,42.5,Critical,31,10,0.5,1.0,2000,5.0,5,1,5,Externally Connectable; Content Scripts; Web Accessible Resources
8842,nnadblfkldnlfoojndefddknlhmibjme,42.5,Critical,21,20,0.5,1.0,1000,4.428571428571429,7,2,4,Content Scripts; Web Accessible Resources
8843,knnlnielflnfhdohmihofhdelgahgjdb,42.5,Critical,21,20,0.5,1.0,3000,3.625,8,5,5,Content Scripts; Web Accessible Resources
8844,gmechnknnhcmhlciielglhgodjlcbien,42.5,Critical,32,10,0.5,0.0,4000,3.857142857142857,14,1,6,Externally Connectable; Content Scripts; Web Accessible Resources
8845,dccbdaopjpaemaleakdlahglfbhkdldj,42.5,Critical,22,20,0.5,0.0,5000,4.3,30,2,4,
8846,ejdcnikffjleeffpigekhccpepplaode,42.5,Critical,22,20,0.5,0.0,3000,4.647058823529412,17,2,3,Content Scripts; Web Accessible Resources
8847,pnidmkljnhbjfffciajlcpeldoljnidn,42.5,Critical,32,10,0.5,0.0,8000,3.909090909090909,11,1,6,
8848,baniobjofkeeahdkdnpanannchdgblni,42.5,Critical,21,20,0.5,1.0,8000,2.875,8,2,5,Content Scripts
8849,pofajmcclajdhoakabdmenapbdkgejam,42.5,Critical,41,0,0.5,1.0,9000,5.0,3,0,7,Content Scripts
8850,pfhjnidbfndnjhpcpfecngcigdjebemk,42.5,Critical,22,20,0.5,0.0,1000,5.0,12,3,5,Content Scripts; Web Accessible Resources
8851,gilmhnfniipoefkgfaoociaehdcmdcgk,42.5,Critical,32,10,0.5,0.0,3000,5.0,18,1,6,
8852,nodbcjhlapenofbimeinhpojlcfaeobe,42.5,Critical,22,20,0.5,0.0,4000,4.413793103448276,58,2,3,
8853,bjdhcabjnhhifipbnopnfpfidkafanjf,42.5,Critical,42,0,1.0,-0.5,20000,4.171511627906977,344,0,7,Content Scripts; Web Accessible Resources
8854,bmppbndbfpegajdcdngndbfpifpbeckd,42.5,Critical,20,22,0.5,0.0,1000,4.769230769230769,13,10,5,Externally Connectable; Content Scripts; Web Accessible Resources
8855,ekpmbeilnaahlccpgjchjjoonecikehf,42.5,Critical,31,10,0.5,1.0,1000,5.0,7,1,5,Externally Connectable; Content Scripts; Web Accessible Resources
8856,iodbiefeiiififbdcdckdbigakehaemb,42.5,Critical,24,18,0.5,0.0,3000,4.8,20,3,5,Content Scripts; Web Accessible Resources
8857,acmfnomgphggonodopogfbmkneepfgnh,42.5,Critical,32,10,1.0,-0.5,40000,3.9628099173553717,242,1,6,Content Scripts; Web Accessible Resources
8858,lmbnfoinlgcmombooibkgiihldajgnmk,42.5,Critical,31,10,0.5,1.0,2000,5.0,3,1,5,Content Scripts; Web Accessible Resources
8859,jblnigcjemkcmeidalliajcnplejfbcf,42.5,Critical,31,10,0.5,1.0,1000,3.0,6,1,5,Content Scripts; Web Accessible Resources
8860,dcaaabmopjlkogkeahlbehpnppgleahf,42.5,Critical,42,0,0.5,0.0,5000,4.074074074074074,27,0,6,Content Scripts; Web Accessible Resources
8861,pkeofncjnjaleflnefmnnlabbfigfjhd,42.5,Critical,8,34,0.5,0.0,3000,4.608695652173913,46,9,2,Content Scripts
8862,iibllmmdopfnhfomkefmkliaddhjgfan,42.5,Critical,11,30,0.5,1.0,1000,3.75,4,3,2,
8863,iglhjjaalhoebkpbceimidnjjbcigdhn,42.5,Critical,21,20,0.5,1.0,1000,4.444444444444445,9,5,5,Content Scripts; Web Accessible Resources
8864,afafakmmpidgfciiblocaccjllbchmih,42.5,Critical,9,32,0.5,1.0,7000,5.0,0,4,1,Externally Connectable
8865,jakjgacnfiechbpinegcjkomhfhnbhhe,42.5,Critical,32,10,0.5,0.0,2000,4.733333333333333,15,1,6,Content Scripts; Web Accessible Resources
8866,dggmapjanngfjjakfgeoegfmgpmcamfh,42.5,Critical,22,20,0.5,0.0,5000,4.888888888888889,27,2,4,Content Scripts; Web Accessible Resources
8867,meijccdegkamekaajhmaddlclalhjafm,42.5,Critical,17,24,0.5,1.0,8000,5.0,9,6,3,Content Scripts; Web Accessible Resources
8868,gidgenkbbabolejbgbpnhbimgjbffefm,42.5,Critical,35,6,1.5,0.0,800000,3.30411198600175,5715,3,8,
8869,jfdmjhlfnfkohmglkagecammcjkcbnoi,42.5,Critical,37,4,0.5,1.0,1000,5.0,9,1,6,Externally Connectable; Content Scripts; Web Accessible Resources
8870,eimhlfnbjllicocigjdalpodkokffbmm,42.5,Critical,23,20,1.0,-1.5,10000,4.582511210762332,2230,2,5,
8871,lohojfppjeknalpoklojhfnndocgekbd,42.5,Critical,21,20,0.5,1.0,2000,5.0,5,3,5,Externally Connectable; Content Scripts; Web Accessible Resources
8872,keenhcnmdmjjhincpilijphpiohdppno,42.5,Critical,34,8,1.0,-0.5,20000,3.6466165413533833,133,2,7,Content Scripts
8873,bmninhlkpnllbioeiflnedibkeifpmkm,42.5,Critical,17,24,0.5,1.0,1000,5.0,5,3,3,Content Scripts; Web Accessible Resources
8874,dckaeinoeaogebmhijpkpmacifmpgmcb,42.5,Critical,2,40,0.5,0.0,2000,4.666666666666667,15,5,1,Content Scripts
8875,blfpipifimdaidmoehgjeacaahminkpd,42.5,Critical,21,20,0.5,1.0,2000,5.0,2,2,5,Content Scripts; Web Accessible Resources
8876,fnjngbnfomhcjmcdmnlkhdjoicphlidl,42.5,Critical,17,24,0.5,1.0,2000,4.625,8,4,2,
8877,ngcmkfaolkgkjbddhjnhgoekgaamjibo,42.5,Critical,21,20,0.5,1.0,1000,5.0,0,2,4,
8878,hpdjijkpblanblfehlnbjiljdcmpjcdc,42.5,Critical,22,20,0.5,0.0,1000,4.8,10,2,3,Content Scripts; Web Accessible Resources
8879,mbigdiginijamkjogpignicdieagghjl,42.0,Critical,17,24,0.0,1.0,20,5.0,1,4,3,Content Scripts; Web Accessible Resources
8880,dmlbdfmbofhfnkneodciekpgaacbgdfo,42.0,Critical,10,32,0.5,-0.5,2000,4.997050147492625,339,4,2,Content Scripts; Web Accessible Resources
8881,jkolihppapbcahglilknabpjgmeoecap,42.0,Critical,19,22,0.0,1.0,2,5.0,1,3,3,Content Scripts; Web Accessible Resources
